page_id,region_id,keyword,sheet,row,route,k_exists,original_readiness,final_readiness,hold_reason,generation_allowed
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9cc-cd0c-b3d9:region_tutor,,만촌동,대구,68,/tutor/kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9cc-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9e4-d638-b3d9:region_tutor,,매호동,대구,71,/tutor/kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9e4-d638-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c0c1-b3d9:region_tutor,,상동,대구,73,/tutor/kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c0c1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2dc-c9c0-b3d9:region_tutor,,시지동,대구,75,/tutor/kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2dc-c9c0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c9c0-c0b0-b3d9:region_tutor,,지산동,대구,78,/tutor/kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c9c0-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-d601-c2e0-b3c4-c2dc-kr-d314-acf5-c0b0:region_tutor,,팔공산,대구,92,/tutor/kr-b300-ad6c-kr-b300-ad6c-d601-c2e0-b3c4-c2dc-kr-d314-acf5-c0b0/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ae08-c815-ad6c:region_tutor,,금정구,대구,99,/tutor/kr-b300-ad6c-kr-ae08-c815-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c4-ad6c:region_tutor,,진구,대구,103,/tutor/kr-b300-ad6c-kr-c9c4-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c218-c601-ad6c:region_tutor,,수영구,대구,107,/tutor/kr-b300-ad6c-kr-c218-c601-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c0ac-b3d9:region_tutor,,금사동,대구,111,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c0ac-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c11c-b3d9:region_tutor,,서동,대구,117,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c11c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7a5-c548-c74d:region_tutor,,장안읍,대구,122,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7a5-c548-c74d/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-c7a5-b3d9:region_tutor,,명장동,대구,129,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-c7a5-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c554-b3d9:region_tutor,,부암동,대구,137,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c554-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c591-c815-b3d9:region_tutor,,양정동,대구,139,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c591-c815-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9cc-b355-b3d9:region_tutor,,만덕동,대구,145,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9cc-b355-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac10-c804-b3d9:region_tutor,,감전동,대구,147,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac10-c804-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c2e0-d3c9-b3d9:region_tutor,,신평동,대구,152,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c2e0-d3c9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d558-b2e8-b3d9:region_tutor,,하단동,대구,153,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d558-b2e8-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad11-c548-b3d9:region_tutor,,광안동,대구,154,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad11-c548-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b0a8-cc9c-b3d9:region_tutor,,남천동,대구,155,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b0a8-cc9c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac70-c81c-b3d9:region_tutor,,거제동,대구,158,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac70-c81c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7ac-c1a1-b3d9:region_tutor,,재송동,대구,165,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7ac-c1a1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-b3d9-ad6c:region_tutor,,대전동구,대구,168,/tutor/kr-b300-ad6c-kr-b300-c804-b3d9-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c:region_tutor,,대전중구,대구,171,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c591-b3d9:region_tutor,,가양동,대구,176,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c591-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d765-b3d9:region_tutor,,신흥동,대구,180,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d765-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9:region_tutor,,복수동,대구,193,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9:region_tutor,,덕명동,대구,198,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9:region_tutor,,반석동,대구,199,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9:region_tutor,,상대동,대구,201,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9:region_tutor,,원내동,대구,203,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9:region_tutor,,원신흥동,대구,204,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c804-bbfc-b3d9:region_tutor,,전민동,대구,206,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c804-bbfc-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c8fd-b3d9:region_tutor,,죽동,대구,207,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c8fd-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c9c0-c871-b3d9:region_tutor,,지족동,대구,208,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c9c0-c871-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-d558-ae30-b3d9:region_tutor,,하기동,대구,209,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-d558-ae30-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c0ac-b3d9:region_tutor,,대사동,대구,210,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c0ac-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b454-c0b0-c2e0-b3c4-c2dc:region_tutor,,둔산신도시,대구,215,/tutor/kr-b300-ad6c-kr-b454-c0b0-c2e0-b3c4-c2dc/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c:region_tutor,,노은지구,대구,217,/tutor/kr-b300-ad6c-kr-b178-c740-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-b0a8-ad6c:region_tutor,,광주남구,대구,223,/tutor/kr-b300-ad6c-kr-ad11-c8fc-b0a8-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-bd81-ad6c:region_tutor,,광주북구,대구,224,/tutor/kr-b300-ad6c-kr-ad11-c8fc-bd81-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0b0-c815-b3d9:region_tutor,,산정동,대구,226,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0b0-c815-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c18c-cd0c-b3d9:region_tutor,,소촌동,대구,228,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c18c-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-b8e1-b3d9:region_tutor,,신룡동,대구,229,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-b8e1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6d4-acc4-b3d9:region_tutor,,월계동,대구,230,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6d4-acc4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c7a5-b355-b3d9:region_tutor,,장덕동,대구,231,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c7a5-b355-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c8fc-c6d4-b3d9:region_tutor,,주월동,대구,245,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c8fc-c6d4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ac01-d654-b3d9:region_tutor,,각화동,대구,246,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ac01-d654-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0bc-ac01-b3d9:region_tutor,,삼각동,대구,250,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0bc-ac01-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c591-c0b0-b3d9:region_tutor,,양산동,대구,252,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c591-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6a9-bd09-b3d9:region_tutor,,용봉동,대구,254,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6a9-bd09-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c77c-ace1-b3d9:region_tutor,,일곡동,대구,257,/tutor/kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c77c-ace1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-d48d-c554-c9c0-ad6c:region_tutor,,풍암지구,대구,270,/tutor/kr-b300-ad6c-kr-d48d-c554-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-bd09-c120-c9c0-ad6c:region_tutor,,봉선지구,대구,271,/tutor/kr-b300-ad6c-kr-bd09-c120-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-cca8-b2e8-c9c0-ad6c:region_tutor,,첨단지구,대구,274,/tutor/kr-b300-ad6c-kr-cca8-b2e8-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c804-c8fc-d6a8-cc9c-c9c0-ad6c:region_tutor,,전주효천지구,대구,306,/tutor/kr-b300-ad6c-kr-c804-c8fc-d6a8-cc9c-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c1a1-cc9c-c9c0-ad6c-kr-c5d0-cf54-c2dc-d2f0:region_tutor,,에코시티,대구,309,/tutor/kr-b300-ad6c-kr-c1a1-cc9c-c9c0-ad6c-kr-c5d0-cf54-c2dc-d2f0/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-b2e8-acc4-b3d9:region_tutor,,단계동,대구,313,/tutor/kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-b2e8-acc4-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-bc18-ace1-b3d9:region_tutor,,반곡동,대구,317,/tutor/kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-bc18-ace1-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-bb34-c2e4-c9c0-ad6c:region_tutor,,무실지구,대구,321,/tutor/kr-b300-ad6c-kr-bb34-c2e4-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ae30-c5c5-b3c4-c2dc:region_tutor,,기업도시,대구,323,/tutor/kr-b300-ad6c-kr-ae30-c5c5-b3c4-c2dc/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b2e8-acc4-c9c0-ad6c:region_tutor,,단계지구,대구,324,/tutor/kr-b300-ad6c-kr-b2e8-acc4-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b2e8-ad6c-c9c0-ad6c:region_tutor,,단구지구,대구,325,/tutor/kr-b300-ad6c-kr-b2e8-ad6c-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c:region_tutor,,지정지구,대구,327,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-b3d9-ba74:region_tutor,,동면,대구,331,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-b3d9-ba74/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c11d-c0ac-b3d9:region_tutor,,석사동,대구,332,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c11d-c0ac-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c18c-c591-b85c:region_tutor,,소양로,대구,333,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c18c-c591-b85c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c57d-c0ac-b3d9:region_tutor,,약사동,대구,334,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c57d-c0ac-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c6b0-b450-b3d9:region_tutor,,우두동,대구,335,/tutor/kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c6b0-b450-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c628-c758-c9c0-ad6c:region_tutor,,온의지구,대구,343,/tutor/kr-b300-ad6c-kr-c628-c758-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ac70-b450-c9c0-ad6c:region_tutor,,거두지구,대구,344,/tutor/kr-b300-ad6c-kr-ac70-b450-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c18c-c591-c9c0-ad6c-kr-c778-cc9c:region_tutor,,인천,대구,347,/tutor/kr-b300-ad6c-kr-c18c-c591-c9c0-ad6c-kr-c778-cc9c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c5f0-c218-ad6c:region_tutor,,연수구,대구,353,/tutor/kr-b300-ad6c-kr-c5f0-c218-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c:region_tutor,,인천동구,대구,355,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c784-d559-b3d9:region_tutor,,임학동,대구,358,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c784-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ac04-c11d-b3d9:region_tutor,,간석동,대구,360,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ac04-c11d-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b0a8-cd0c-b3d9:region_tutor,,남촌동,대구,362,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b0a8-cd0c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ad00-ad50-b3d9:region_tutor,,관교동,대구,367,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ad00-ad50-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c0bc-c0b0-b3d9:region_tutor,,삼산동,대구,376,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c0bc-c0b0-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-cc9c-b3d9:region_tutor,,청천동,대구,378,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-cc9c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-c11c-b3d9:region_tutor,,운서동,대구,395,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-c11c-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc:region_tutor,,검단신도시,대구,400,/tutor/kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc-kr-b8e8-c6d0-c2dc-d2f0:region_tutor,,루원시티,대구,401,/tutor/kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc-kr-b8e8-c6d0-c2dc-d2f0/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b17c-d604-c9c0-ad6c:region_tutor,,논현지구,대구,405,/tutor/kr-b300-ad6c-kr-b17c-d604-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-b9cc-c218-c9c0-ad6c:region_tutor,,만수지구,대구,407,/tutor/kr-b300-ad6c-kr-b9cc-c218-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-bd88-b85c-c9c0-ad6c:region_tutor,,불로지구,대구,413,/tutor/kr-b300-ad6c-kr-bd88-b85c-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c22d-c758-c9c0-ad6c:region_tutor,,숭의지구,대구,420,/tutor/kr-b300-ad6c-kr-c22d-c758-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ccad-d559-c9c0-ad6c:region_tutor,,청학지구,대구,423,/tutor/kr-b300-ad6c-kr-ccad-d559-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c5f0-c218-c9c0-ad6c:region_tutor,,연수지구,대구,424,/tutor/kr-b300-ad6c-kr-c5f0-c218-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c:region_tutor,,간석지구,대구,427,/tutor/kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-cc9c-c548:region_tutor,,천안,대구,429,/tutor/kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-cc9c-c548/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc9c-c548-bb38-d559-b3d9:region_tutor,,천안문학동,대구,433,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc9c-c548-bb38-d559-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-b2f9-b3d9:region_tutor,,청당동,대구,436,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-b2f9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-c218-b3d9:region_tutor,,청수동,대구,437,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-c218-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd88-b2f9-b3d9:region_tutor,,불당동,대구,441,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd88-b2f9-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c131-b3d9:region_tutor,,성성동,대구,443,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c131-b3d9/region_tutor,true,READY_AS_IS,READY_AS_IS,,true
